NOME;NUM;LAT;LON;SEQ;GRUPO;SENTIDO;TIPO;ITINERARY_ID;CODE
Rua José Antônio Leprevost. 478 - Santa Candida;120376;-25.376409548125;-49.23163277886;29;;Nossa Sra. de Nazaré;Sem demarcação;608;280
Rua Nossa Senhora de Nazaré. 1642 - Boa Vista;120388;-25.387307614598;-49.242498251053;22;;Nossa Sra. de Nazaré;Sem demarcação;608;280
R. Vicente Ciccarino. 222 - Boa Vista;120081;-25.397285812095;-49.250379606082;16;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua Nicolau Maeder. 302 - Alto da Glória;130419;-25.416632856667;-49.260653139299;5;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua Barão do Serro Azul. 217 - São Francisco;110122;-25.427695151901;-49.271025854244;35;;Moreira Garcez;Placa em cano;609;280
Rua Campos Sales. 276 - Alto da Glória;120401;-25.415936320299;-49.262600423044;30;;Moreira Garcez;Novo mobiliário;609;280
Rua Lysímaco Ferreira da Costa. 1 - Alto da Glória;120403;-25.417701181662;-49.265145839398;31;;Moreira Garcez;Novo mobiliário;609;280
R. Estados Unidos. 2055 - Boa Vista;120076;-25.39721;-49.25118;20;;Moreira Garcez;Novo mobiliário;609;280
Rua Nossa Senhora de Nazaré. 1840 - Boa Vista;120723;-25.385879985642;-49.241193985074;23;;Nossa Sra. de Nazaré;Placa em cano;608;280
Rua Nossa Senhora de Nazaré. 2052 - Boa Vista;120722;-25.383864796104;-49.239321235573;24;;Nossa Sra. de Nazaré;Placa em cano;608;280
Rua Nossa Senhora de Nazaré. 1384 - Boa Vista;120219;-25.38883;-49.24387;21;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua Pedro Spisla Filho. 336- Santa Candida;120370;-25.370463571361;-49.237615446067;1;;Moreira Garcez;Chapéu chinês;609;280
Rua João Reboli. 309 - Santa Candida;120381;-25.380935131286;-49.235909311107;9;;Moreira Garcez;Chapéu chinês;609;280
Rua Nossa Senhora de Nazaré. 889 - Boa Vista;120390;-25.392007216074;-49.24700806935;17;;Moreira Garcez;Novo mobiliário;609;280
Rua Nossa Senhora de Nazaré. 497 - Boa Vista;120393;-25.395147505744;-49.249902172877;19;;Moreira Garcez;Novo mobiliário;609;280
Praça Tiradentes - 280 - Nossa Senhora de Nazaré;101017;-25.428906334648;-49.271190197414;1;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua João Reboli. 538 - Santa Candida;120380;-25.379599784742;-49.23387271399;28;;Nossa Sra. de Nazaré;Sem demarcação;608;280
Rua Nossa Senhora de Nazaré. 472 - Boa Vista;120394;-25.395440692198;-49.250001414611;17;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
R. Vicente Ciccarino. 60 - Boa Vista;120566;-25.39843;-49.25151;15;;Nossa Sra. de Nazaré;Placa em poste;608;280
Rua Deputado Joaquim José Pedrosa. 686 - Cabral;130424;-25.405515270984;-49.250109375662;10;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua João Reboli. 545 - Santa Candida;120379;-25.379563622229;-49.233931722588;8;;Moreira Garcez;Chapéu chinês;609;280
Rua Nossa Senhora de Nazaré. 1211 - Boa Vista;120220;-25.38997;-49.24512;16;;Moreira Garcez;Novo mobiliário;609;280
Rua Campos Sales. 592 - Juvevê;120400;-25.413712340163;-49.26050159449;29;;Moreira Garcez;Novo mobiliário;609;280
Rua José Antônio Leprevost. 1181 - Santa Candida;120371;-25.372310342982;-49.237203616811;3;;Moreira Garcez;Chapéu chinês;609;280
Rua Belém. 595 - Cabral;120397;-25.40390402386;-49.251677795245;25;;Moreira Garcez;Novo mobiliário;609;280
Rua Pedro Fabri. 1 - Cabral;120396;-25.399706751459;-49.253483701887;22;;Moreira Garcez;Novo mobiliário;609;280
Rua Vinte e Quatro de Maio. 280-350 - Centro;110022;-25.439756734365;-49.273240017786;2;;Nossa Sra. da Luz;Novo mobiliário;912;674
R. João Bettega. 1630 - Portão;180043;-25.477165738987;-49.308866705523;22;;Nossa Sra. da Luz;Novo mobiliário;912;674
Av. Iguaçu. 2083 - Água Verde;150632;-25.446699628116;-49.281391979403;6;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Guararapes. 838 - Vila Izabel;180968;-25.461262206452;-49.291084141678;12;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Guararapes. 1084 - Vila Izabel;180969;-25.463154752105;-49.291510612911;13;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Francisco Frischman. 718 - Portão;180971;-25.46799192961;-49.295588911718;15;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Francisco Frischman. 186 - Portão;180972;-25.470745219881;-49.29533946628;16;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Guilherme Pugsley. 1660 - Água Verde;150865;-25.461308218791;-49.288212836927;29;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua Guilherme Fugman. 468 - Cidade Industrial;170231;-25.500229126338;-49.324394495434;6;;Praça Rui Barbosa;Domus;913;674
R. João Bettega. 1240 - Portão;170018;-25.476222421401;-49.306137201223;21;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua João Bettega. 736 - Portão;170022;-25.475087310777;-49.301688892031;19;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Guilherme Fugman. 69 - Cidade Industrial;170895;-25.501329428425;-49.320773513264;36;;Nossa Sra. da Luz;Placa em cano;912;674
Rua Engenheiro Ariel Vilar Tacla. 26 - Cidade Industrial;170892;-25.502170686697;-49.325940788931;33;;Nossa Sra. da Luz;Placa em cano;912;674
R. João Bettega. 4100 - Cidade Industrial;180089;-25.494513639716;-49.324894727415;30;;Nossa Sra. da Luz;Novo mobiliário;912;674
R. João Bettega. 2966 - Fazendinha;180093;-25.487419803801;-49.319756956047;28;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Orlando Luís Lamarca. 279 - Cidade Industrial;170607;-25.503569892633;-49.322925572084;3;;Praça Rui Barbosa;Sem demarcação;913;674
Av. Iguaçu. 2612 - Água Verde;150634;-25.448942375096;-49.287531555838;8;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua João Bettega. 2952 - Portão;180387;-25.486017934799;-49.318776608652;27;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Luiz Parigot de Souza. 710 - Portão;170021;-25.47588853174;-49.300328544636;21;;Praça Rui Barbosa;Novo mobiliário;913;674
Av. Pres. Getúlio Vargas. 1309 - Rebouças;110211;-25.445197981519;-49.272273809856;37;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua Guilherme Pugsley. 750 - Água Verde;150868;-25.452732667844;-49.284369231409;32;;Praça Rui Barbosa;Novo mobiliário;913;674
R. João Bettega. 2967 - Cidade Industrial;180092;-25.487807191315;-49.319746227211;12;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua João Bettega. 2125 - Portão;180384;-25.480525307805;-49.314993352837;15;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua João Bettega. 1915 - Portão;170985;-25.478817058125;-49.313468517012;16;;Praça Rui Barbosa;Novo mobiliário;913;674
Av. Iguaçu. 1788 - Água Verde;150631;-25.445710238874;-49.278719158119;5;;Nossa Sra. da Luz;Novo mobiliário;912;674
R. Orlando Luís Lamarca. 558 - Cidade Industrial;170987;-25.506610496055;-49.324285865969;39;;Nossa Sra. da Luz;Chapéu chinês;912;674
Rua Humberto Calixto Fruet. 400 - Cidade Industrial;170986;-25.505424303516;-49.32156074161;38;;Nossa Sra. da Luz;Chapéu chinês;912;674
Rua Guilherme Fugman. 467 - Cidade Industrial;170230;-25.500283596976;-49.324547381348;34;;Nossa Sra. da Luz;Domus;912;674
Rua João Bettega. 2110 - Portão;180383;-25.480048307856;-49.314992011732;25;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua João Bettega. 396 - Portão;170024;-25.475118207189;-49.298606472387;18;;Nossa Sra. da Luz;Novo mobiliário;912;674
R. João Bettega. 236 - Portão;171006;-25.474921384257;-49.296556860209;17;;Nossa Sra. da Luz;Domus;912;674
Praça Rui Barbosa;108170;-25.435876905372;-49.273143161309;40;;Praça Rui Barbosa;Fora do padrão;913;674
Rua Guilherme Pugsley. 2017 - Água Verde;150864;-25.46404834297;-49.28949895615;28;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua Eduardo Carlos Pereira. 242 - Portão;150870;-25.473073480809;-49.290455163664;25;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua João Bettega. 2420 - Portão;180386;-25.483312208761;-49.316742153114;14;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua Orlando Luís Lamarca. 85 - Cidade Industrial;170604;-25.501852822524;-49.32235145998;4;;Praça Rui Barbosa;Placa em poste;913;674
Praça Rui Barbosa;108170;-25.435876905372;-49.273143161309;1;;Nossa Sra. da Luz;Fora do padrão;912;674
Av. Iguaçu. 1184 - Rebouças;110208;-25.443296676303;-49.272462905592;3;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Humberto Calixto Fruet. 258- Cidade Industrial;170896;-25.503689778436;-49.320984066671;37;;Nossa Sra. da Luz;Chapéu chinês;912;674
Rua João Bettega. 1928 - Portão;180382;-25.478654827623;-49.313626767344;24;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Alferes Poli. 787 - Rebouças;110024;-25.443478176732;-49.270140950921;38;;Praça Rui Barbosa;Novo mobiliário;913;674
R. João Bettega. 1113 - Portão;170017;-25.476308521809;-49.305894139881;19;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua Luiz Parigot de Souza. 1037 - Portão;170019;-25.475975061696;-49.302760294304;20;;Praça Rui Barbosa;Novo mobiliário;913;674
Av. Pres. Getúlio Vargas. 1708 - Rebouças;110210;-25.446516767314;-49.27578884477;36;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua Engenheiro Ariel Vilar Tacla. 25- Cidade Industrial;170894;-25.502060536669;-49.326013208574;7;;Praça Rui Barbosa;Chapéu chinês;913;674
Av. Pres. Getúlio Vargas. 2349 - Água Verde;150636;-25.448776471378;-49.281718062548;34;;Praça Rui Barbosa;Novo mobiliário;913;674
R. João Bettega. 1764 - Portão;180045;-25.477771258083;-49.310913906746;23;;Nossa Sra. da Luz;Novo mobiliário;912;674
Av. Iguaçu. 1438 - Rebouças;110209;-25.444475004665;-49.275511236137;4;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Castro Alves. 748 - Batel;180533;-25.452491691123;-49.289798022455;9;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua João Bettega. 2421 - Portão;180385;-25.483020446745;-49.316873581356;26;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Alferes Poli. 400 - Rebouças;110026;-25.440705808683;-49.271456482887;39;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua Guilherme Pugsley. 1664- Água Verde;150872;-25.468548888751;-49.289863736576;27;;Praça Rui Barbosa;Novo mobiliário;913;674
R. Orlando Luís Lamarca. 558 - Cidade Industrial;170987;-25.506610496055;-49.324285865969;1;;Praça Rui Barbosa;Chapéu chinês;913;674
Rua Guilherme Fugman. 320 - Cidade Industrial;170229;-25.500706046192;-49.322663129515;5;;Praça Rui Barbosa;Chapéu chinês;913;674
R. João Bettega. 4701 - Cidade Industrial;180084;-25.501185385051;-49.327111573166;8;;Praça Rui Barbosa;Novo mobiliário;913;674
R. João Bettega. 4215 - Cidade Industrial;180086;-25.497003646298;-49.325665862507;9;;Praça Rui Barbosa;Novo mobiliário;913;674
R. João Bettega. 3665 - Cidade Industrial;180088;-25.494834426153;-49.32481292004;10;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua João Bettega. 2709 - Portão;180388;-25.485838765562;-49.318330020851;13;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua João Bettega. 1090 - Portão;170020;-25.475747846229;-49.304249883432;20;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Guararapes. 468 - Vila Izabel;180967;-25.45776884983;-49.290362627453;11;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Guilherme Fugman. 311 - Cidade Industrial;170228;-25.500800461573;-49.32266178841;35;;Nossa Sra. da Luz;Domus;912;674
R. João Bettega. 4800 - Cidade Industrial;180085;-25.501107916274;-49.3273596775;32;;Nossa Sra. da Luz;Novo mobiliário;912;674
R. João Bettega. 4280 - Cidade Industrial;180087;-25.496967331551;-49.325934083408;31;;Nossa Sra. da Luz;Novo mobiliário;912;674
R. João Bettega. 3350 - Fazendinha;180091;-25.491103566424;-49.322432459539;29;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Luiz Parigot de Souza. 1 - Portão;170048;-25.475789418016;-49.294408658895;23;;Praça Rui Barbosa;Chapéu chinês;913;674
R. João Bettega. 1755 - Fazendinha;180046;-25.477920629064;-49.310922565641;17;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua Guilherme Pugsley. 1056 - Água Verde;150867;-25.455611030885;-49.285462231583;31;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua Eduardo Carlos Pereira. 2 - Portão;150871;-25.470667731482;-49.290840060658;26;;Praça Rui Barbosa;Novo mobiliário;913;674
R. João Bettega. 3291 - Cidade Industrial;180090;-25.491461888934;-49.322366745419;11;;Praça Rui Barbosa;Novo mobiliário;913;674
Av. Iguaçu. 2436 - Água Verde;150633;-25.447883978109;-49.284622700161;7;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Guararapes. 54 - Vila Izabel;180966;-25.454803352452;-49.289760471529;10;;Nossa Sra. da Luz;Novo mobiliário;912;674
Rua Francisco Frischman. 845- Portão;180970;-25.466325879916;-49.294119061178;14;;Nossa Sra. da Luz;Novo mobiliário;912;674
R. João Bettega. 1523 - Portão;180044;-25.477222783075;-49.308423790178;18;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua Luiz Parigot de Souza. 110 - Portão;170023;-25.475796913395;-49.297292511973;22;;Praça Rui Barbosa;Novo mobiliário;913;674
Av. Pres. Getúlio Vargas. 2676 - Água Verde;150635;-25.449985020239;-49.284862757868;33;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua Guilherme Pugsley. 1431 - Água Verde;150866;-25.459678402567;-49.287424267477;30;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua Augusto de Mari. 2299 - Guaíra;150057;-25.4747173847;-49.290940643496;24;;Praça Rui Barbosa;Chapéu chinês;913;674
Rua Orlando Luís Lamarca. 476 - Cidade Industrial;170989;-25.505214903004;-49.323469133324;2;;Praça Rui Barbosa;Chapéu chinês;913;674
Av. Pres. Getúlio Vargas. 1957 - Rebouças;150637;-25.447492829042;-49.278394610828;35;;Praça Rui Barbosa;Novo mobiliário;913;674
Rua Alagoas. 1038 - Guaíra;150816;-25.471190777201;-49.275988669342;15;;Novo Mundo;Chapéu chinês;899;666
Rua Alagoas. 1618 - Guaíra;150034;-25.473237135961;-49.281267256683;17;;Novo Mundo;Chapéu chinês;899;666
Praça Rui Barbosa;108170;-25.435876905372;-49.273143161309;33;;Praça Rui Barbosa;Fora do padrão;1757;666
Rua Alferes Poli. 1089 - Centro;110025;-25.445839181373;-49.269014497832;30;;Praça Rui Barbosa;Novo mobiliário;1757;666
Rua Paulo Betes. 105 - Novo Mundo;150069;-25.479245315346;-49.285788119978;11;;Praça Rui Barbosa;Domus;1757;666
Rua José Palú. 711 - Novo Mundo;150116;-25.484988597853;-49.289025546259;8;;Praça Rui Barbosa;Chapéu chinês;1757;666
Rua Minas Gerais. 697 - Guaíra;150660;-25.466908273457;-49.272859872526;21;;Praça Rui Barbosa;Domus;1757;666
Rua Alagoas. 2199 - Guaíra;150067;-25.475453963526;-49.286757738537;14;;Praça Rui Barbosa;Chapéu chinês;1757;666
Av. Pres. Kennedy. 1472 - Água Verde;150008;-25.460568162875;-49.27336682209;9;;Novo Mundo;Novo mobiliário;899;666
Rua José Palú. 346 - Novo Mundo;150115;-25.482753786554;-49.288572252935;23;;Novo Mundo;Chapéu chinês;899;666
Rua Minas Gerais. 322 - Guaíra;150659;-25.464842640389;-49.273853630967;11;;Novo Mundo;Sem demarcação;899;666
Rua Isidóro Siedeliski. 187 - Novo Mundo;150645;-25.4881294126;-49.288113595194;26;;Novo Mundo;Sem demarcação;899;666
Av. Santa Bernadethe. 458 - Lindóia;150638;-25.478215030544;-49.284975410646;12;;Praça Rui Barbosa;Domus;1757;666
Rua Alagoas. 1181 - Guaíra;150668;-25.471953548131;-49.277636886782;17;;Praça Rui Barbosa;Chapéu chinês;1757;666
Rua Alagoas. 1909 - Guaíra;150066;-25.474625836109;-49.284593195862;15;;Praça Rui Barbosa;Chapéu chinês;1757;666
Rua Isidóro Siedeliski. 79 - Novo Mundo;150643;-25.486982987129;-49.289060414976;7;;Praça Rui Barbosa;Placa em poste;1757;666
Rua Isidóro Siedeliski. 188-Novo Mundo;150646;-25.487999880386;-49.288092137522;6;;Praça Rui Barbosa;Chapéu chinês;1757;666
Av. Brasília. 5424 - Novo Mundo;150652;-25.492787725652;-49.289407823305;4;;Praça Rui Barbosa;Novo mobiliário;1757;666
Rua Vinte e Quatro de Maio. 712 - Rebouças;110023;-25.444237601078;-49.27107815732;3;;Novo Mundo;Novo mobiliário;899;666
Rua Minas Gerais. 927 - Guaíra;150662;-25.469383111858;-49.27181381101;13;;Novo Mundo;Chapéu chinês;899;666
Rua Alagoas. 746 - Guaíra;150664;-25.470183427863;-49.273341329044;14;;Novo Mundo;Sem demarcação;899;666
Rua das Perdizes. 16 - Novo Mundo;150651;-25.492493694247;-49.281699020272;1;;Praça Rui Barbosa;Chapéu chinês;1757;666
Av. Pres. Kennedy. 1351 - Parolin;150248;-25.459500611369;-49.271815487347;24;;Praça Rui Barbosa;Novo mobiliário;1757;666
Rua José Palú. 337 - Novo Mundo;150114;-25.482721099406;-49.288306714243;9;;Praça Rui Barbosa;Domus;1757;666
Rua José de Almeida Garrete. 33 - Portão;150068;-25.477121780966;-49.286730916447;13;;Praça Rui Barbosa;Novo mobiliário;1757;666
Rua Alagoas. 1033 - Guaíra;150666;-25.47124647175;-49.275812984652;18;;Praça Rui Barbosa;Chapéu chinês;1757;666
Rua Alagoas. 1617 - Guaíra;150766;-25.473284354451;-49.281100959724;16;;Praça Rui Barbosa;Chapéu chinês;1757;666
Rua Vinte e Quatro de Maio. 280-350 - Centro;110022;-25.439756734365;-49.273240017786;2;;Novo Mundo;Novo mobiliário;899;666
Rua Isidóro Siedeliski. 267- Novo Mundo;150647;-25.489787896832;-49.286775172895;27;;Novo Mundo;Placa em poste;899;666
Rua das Andorinhas. 512 - Novo Mundo;150650;-25.491186090211;-49.284231097645;28;;Novo Mundo;Chapéu chinês;899;666
Av. Pres. Kennedy. 601 - Rebouças;150004;-25.45503;-49.26686;26;;Praça Rui Barbosa;Novo mobiliário;1757;666
Av. Brasília. 5847 - Novo Mundo;150107;-25.494590197052;-49.285269174795;3;;Praça Rui Barbosa;Novo mobiliário;1757;666
Rua Alferes Poli. 1345 - Rebouças;150251;-25.447976012999;-49.26799032206;29;;Praça Rui Barbosa;Novo mobiliário;1757;666
Rua Alferes Poli. 1873 -Centro;150249;-25.452850128684;-49.265678257889;27;;Praça Rui Barbosa;Novo mobiliário;1757;666
Rua Ildefonso Stockler de França. 547 - Novo Mundo;150109;-25.481385761304;-49.287610681004;10;;Praça Rui Barbosa;Chapéu chinês;1757;666
Rua Minas Gerais. 333 - Guaíra;150658;-25.464662228784;-49.27384290213;22;;Praça Rui Barbosa;Chapéu chinês;1757;666
Av. Pres. Kennedy. 700 - Rebouças;150005;-25.45518;-49.26739;7;;Novo Mundo;Novo mobiliário;899;666
Rua Alagoas. 1182 - Guaíra;150667;-25.471839738172;-49.277623475737;16;;Novo Mundo;Sem demarcação;899;666
Rua Alagoas. 1910 - Guaíra;150767;-25.474567721691;-49.284758151716;18;;Novo Mundo;Chapéu chinês;899;666
Rua Alagoas. 2200 - Guaíra;150768;-25.475354685393;-49.286861003584;19;;Novo Mundo;Chapéu chinês;899;666
Rua Alagoas. 745 - Guaíra;150665;-25.470257284291;-49.273215265221;19;;Praça Rui Barbosa;Chapéu chinês;1757;666
Rua Isidóro Siedeliski. 268- Novo Mundo;150648;-25.489756422162;-49.286665202326;5;;Praça Rui Barbosa;Chapéu chinês;1757;666
Rua das Perdizes. 16 - Novo Mundo;150651;-25.492493694247;-49.281699020272;29;;Novo Mundo;Chapéu chinês;899;666
Rua Vinte e Quatro de Maio. 1700 - Rebouças;150181;-25.451248049822;-49.267590672916;5;;Novo Mundo;Novo mobiliário;899;666
Rua Ildefonso Stockler de França. 587 - Novo Mundo;150110;-25.481324018204;-49.287937910503;22;;Novo Mundo;Chapéu chinês;899;666
Rua Paulo Betes. 104 - Novo Mundo;150770;-25.479221101938;-49.285906137175;21;;Novo Mundo;Sem demarcação;899;666
Rua José Palú. 712 - Novo Mundo;150772;-25.485097552922;-49.289134175724;24;;Novo Mundo;Sem demarcação;899;666
Rua Minas Gerais. 170 - Guaíra;150656;-25.463050620489;-49.274737418837;10;;Novo Mundo;Chapéu chinês;899;666
Rua Isidóro Siedeliski. 79 - Novo Mundo;150643;-25.486982987129;-49.289060414976;25;;Novo Mundo;Placa em poste;899;666
Rua Alferes Poli. 1640 - Rebouças;150250;-25.450413700988;-49.266826243347;28;;Praça Rui Barbosa;Novo mobiliário;1757;666
Av. Pres. Kennedy. 1090 - Água Verde;150007;-25.45792;-49.27044;8;;Novo Mundo;Novo mobiliário;899;666
Rua Vinte e Quatro de Maio. 1316 - Rebouças;150180;-25.448215787776;-49.269060523457;4;;Novo Mundo;Novo mobiliário;899;666
Rua 24 de Maio. 2006 - Rebouças;150182;-25.45389637276;-49.266295165962;6;;Novo Mundo;Novo mobiliário;899;666
