NOME,NUM,LAT,LON
Rua Nova Esperança. 2021 - Sítio Cercado,160265,-25.553431639973,-49.267471919049
Rua Professora Hilda Hanke Gonçalves. 350- Cidade Industrial,180491,-25.474975612713,-49.343455333852
Rua João Evangelista Filho. 259 - Cidade Industrial,180315,-25.498227446855,-49.347156638766
Rua José Abentin. 1 - Vista Alegre,190535,-25.399591047593,-49.303172857708
Rua Deputado Acir José. 28 - Cajuru,140096,-25.4774,-49.20248
Praça Rui Barbosa - 777 - V. Velha / 788-Mad. V. Velha,102009,-25.435279334289,-49.273338825517
Rua Engenheiro João Bley Filho. 95 - Pinheirinho,150270,-25.521545341483,-49.292573072882
Av. Pres. Washington Luís. 359 - Jardim Social,130465,-25.419013037651,-49.233275831884
Terminal Campina do Siqueira - 020 - Interbairros II (Horário),104501,-25.435877965682,-49.306887532517
Rua Pedro Gusso. 886 - Novo Mundo,170178,-25.497458805765,-49.303577472622
Rua Pedro Claudino da Rocha. 1 - Sítio Cercado,160051,-25.538441461916,-49.278971224537
Rua Prof. João Soares Barcelos. 2240 - Boqueirão,150374,-25.493728706564,-49.248275040008
Rua Carmelina Cavassim. 1401 - Barreirinha,120411,-25.36642977691,-49.264308990187
Av. Sen. Salgado Filho. 5051 - Uberaba,140060,-25.48658,-49.22328
Av. Juscelino Kubitschek de Oliveira. 9903 - Cidade Industrial,170026,-25.515979939911,-49.336172274223
Rua Eduardo Sprada. 2374 - Campo Comprido,180543,-25.448747483905,-49.332565169123
Rua Pavo de Almeida. 187 - Campo de Santana,170389,-25.590598371465,-49.326674044132
Rua Enete Dubard. 1044 - Tatuquara,170952,-25.569173227041,-49.338567287868
Rodovia dos Minérios. 701 - Abranches,120279,-25.373998189322,-49.274369717055
Rua Nossa Senhora de Nazaré. 1210 - Boa Vista,120221,-25.39021,-49.24517
Rua Senador Salgado Filho. 5530 - Uberaba,140064,-25.4906,-49.22223
Rua Rivadávia F. de Macedo. 389 - Cajuru,140975,-25.478269831975,-49.197694988197
R. João Bettega. 4215 - Cidade Industrial,180086,-25.497003646298,-49.325665862507
Rua Osmário de Lima. 351 - Capão da Imbuia,130227,-25.435605166546,-49.214855761476
Rua Ciro Corrêa Pereira. 1855 - Cidade Industrial,170164,-25.536637729184,-49.318184675507
Terminal Santa Cândida - 341 - Bairro Alto / Santa Cândida,105911,-25.377197704395,-49.223920932541
Rua Des. Westphalen. 1771 - Rebouças,110062,-25.44775367633,-49.265955544974
Rua Roberto Osório de Almeida. 64 - Cidade Industrial,170930,-25.558703212996,-49.313216060401
Rua Tenente-Coronel Benjamin Lage. 233 - Uberaba,140864,-25.497996245134,-49.219856740183
Rua Luíz Nichele. 869 - Umbara,160405,-25.569884565728,-49.289485545105
Rua Nicola Pellanda. 4446 - Umbara,160275,-25.565745918673,-49.28827318663
Rua Mandirituba. 3346 - Sítio Cercado,160089,-25.55134434262,-49.266980495701
Rua Alm. Gonçalves. 2562 - Água Verde,150558,-25.451484141832,-49.276494878426
Rua Tijucas do Sul. 985 - Sítio Cercado,160019,-25.538372100743,-49.271995635582
Rua Jornalista Alceu Chichorro. 444 - Bairro Alto,130385,-25.413157423637,-49.203719054471
Rua José Rubens de Lima. 735 - São Braz,190063,-25.412273324782,-49.35799317791
Rua Justo Manfron. 2789 - Lamenha Pequena,190642,-25.360878928405,-49.328966440705
Estrada Delegado Bruno de Almeida. 1010 - Tatuquara,170511,-25.565768000596,-49.314858584461
Rua Francisco Alves Guimarães. 20 - Cristo Rei,140202,-25.433547474231,-49.253125519699
Rua Francisco Timóteo de Simas. 583 - Uberaba,140826,-25.48231644839,-49.230127005586
Av. São José. 1064 - Cristo Rei,130311,-25.433578035967,-49.237952449074
Rua Guilherme Fugman. 311 - Cidade Industrial,170228,-25.500800461573,-49.32266178841
Rua Padre Francisco Chilaszek. 82 - Cidade Industrial,190726,-25.435178791578,-49.351576381216
Rua José Ribeiro de Cristo. 311 - Pilarzinho,120319,-25.380972438608,-49.296646093254
Av. Pres. Affonso Camargo. 3737 - Capão da Imbuia,130099,-25.43896931584,-49.226494878531
Rua Onofre Pedro dos Santos. 355 - São João,190414,-25.395073424022,-49.31758302564
Av. Iguaçu. 1438 - Rebouças,110209,-25.444475004665,-49.275511236137
Rua Nicolau Maeder. 302 - Alto da Glória,130419,-25.416632856667,-49.260653139299
R. Des. Hugo Simas. 2300 - Bom Retiro,120333,-25.40098665206,-49.28516
Rua Vereador Antônio Domakoski. 2 - Bacacheri,130636,-25.404995070674,-49.220990985632
Rua Maestro Carlos Frank. 476 - Boqueirão,140294,-25.515301527852,-49.223340612268
Avenida Vicente Machado. 589 - Centro,110115,-25.435484055553,-49.28240585441
Av. Fredolin Wolf. 2765 - São João,120822,-25.383102782044,-49.310913383961
Rua Vicente Geronasso. 931 - Boa Vista,120624,-25.381142603624,-49.250676662868
Rua Padre Anchieta. 2851 - Bigorrilho,190671,-25.435684834299,-49.30604249239
Rua Alferes Poli. 2919 - Centro,150619,-25.46150728287,-49.261555702633
Rua Professor João Soares Barcelos. 2032 - Hauer,150372,-25.491107647775,-49.249568263707
R. Helena Grodzki. 4582 - Umbara (Estrada do Ganchinho),160718,-25.572428655732,-49.261437685436
Rua Eng. Costa Barros. 5 - Cajuru,140737,-25.44691613111,-49.217003881931
Rua Deputado Agostinho Rodrigues. 117 - Taboão,120297,-25.366883615739,-49.277614515015
Rua Senador Accioly Filho. 3070 - Cidade Industrial,180310,-25.49756,-49.33839
Rua Professor Omar Gonçalves da Mota. 683 - Boa Vista,120160,-25.380978142724,-49.247085746772
Rua Isaac Ferreira da Cruz. 6018 - Pinheirinho,160038,-25.528153440264,-49.29169157424
Rua Reinaldino S. de Quadros. 1671- Alto da Rua XV,130758,-25.430685540027,-49.240997911638
Rua Professor Algacir Munhoz Mader. 430 - Cidade Industrial,170290,-25.494172273585,-49.313307160998
R. Raul Pompéia. 113 - Cidade Industrial,180128,-25.477801297872,-49.332496107763
Av. Nossa Senhora de Lourdes. 779 - Jardim das Américas,140457,-25.457384981025,-49.225139245422
Terminal Sítio Cercado - 541 - Bairro Novo A,106103,-25.534155478599,-49.267309387732
Rua João Stenzowski. 174 - Novo Mundo,150118,-25.485206507891,-49.285910160488
Rua Augusto Dias Paredes. 710 - Boqueirão,140667,-25.50401941337,-49.22195206994
Rua Prof. João Falarz. 650 - Orleans,190297,-25.435506094865,-49.349913930988
Rua Eduardo Couture. 213 - Jardim das Américas,140570,-25.463624554092,-49.226556898302
Rua Marechal Deodoro. 1590 - Centro,110076,-25.427080030571,-49.257855364418
Rua Pedro Nogaroli. 275 - Mercês,190420,-25.420985077443,-49.302153447399
Rua Brasílio Itiberê. 1145 - Jardim Botanico,110168,-25.441882182631,-49.255241782612
Rua Quinze de Novembro. 2783 - Alto da Rua XV,140200,-25.427190085098,-49.247474105305
Rua Alda Bassete Bertolde. 955 - Campo de Santana,170396,-25.593119040305,-49.331692457199
Avenida Frederico Lambertuci. 1301 - Fazendinha,180154,-25.489615790249,-49.332801879591
Rua Wilson Gomes Ramos. 273 - Abranches,120300,-25.355931464077,-49.275214793741
Rua Paulo Kissula. 710 - Capão da Imbuia,130204,-25.438094158688,-49.205787737885
Rua Prof. Benedito Conceição. 587 - Capão da Imbuia,130026,-25.43754229316,-49.218671156957
R. Jacarezinho. 1399 - Mercês,190215,-25.417685941767,-49.290508838169
Rua Doutor Faivre. 75 - Centro,110188,-25.424159639838,-49.263875813431
R. Padre Germano Mayer. 2016 - Hugo Lange,130116,-25.416713351421,-49.247785510416
Praça Rui Barbosa. 632 - Centro,102034,-25.435714122928,-49.274807334953
R. Herecê Fernandes. 702 - Cidade Industrial,180874,-25.500229072571,-49.349239383625
Rua Francisco Derosso. 1253 - Xaxim,150081,-25.501363053737,-49.26599317791
Rua Odete Laura Fogiato. 397 - Atuba,130061,-25.38156,-49.21284
Rua das Paineiras. 229 - Barreirinha,120909,-25.374192404494,-49.252718492343
Rodovia BR476  - Bacacheri,130441,-25.419240757338,-49.224639118856
Av. Vereador Toaldo Túlio. 641 - São Braz,190244,-25.404229718282,-49.335376800245
Rua Paul Garfunkel. 4044 - Cidade Industrial,170620,-25.542817789855,-49.337491393089
Rua João Batista Betega Júnior. 120 - Tatuquara,170500,-25.563391934419,-49.3096336413
Rua Imaculada Conceição. 1986 - Prado Velho,140273,-25.458270272038,-49.25124475215
Rua José Manoel Voluz 1401 - Sítio Cercado,150592,-25.53274122719,-49.279371862101
Rua Nossa Sra. do Equilibrio. 554 - Cidade Industrial,180870,-25.498746251285,-49.352250163245
Rua José Maria Pinheiro Lima. 127 - Xaxim,150471,-25.50155784025,-49.275155364418
Rua Jacarezinho. 418 - Mercês,190210,-25.424277296979,-49.295200145998
Av. Juscelino Kubitschek de Oliveira. 3565 - Cidade Industrial,180185,-25.463039686667,-49.357237813492
Rua Fagundes Varela. 359- Jardim Social,130271,-25.416735817122,-49.237658561415
Rua Vidal Henrique Mengue. 252 - Pinheirinho,160259,-25.541917652836,-49.298229546494
Rua Cel. Luíz José dos Santos. 2493 - Boqueirão,150379,-25.500513873644,-49.252124077642
Rua Justo Manfron. 129 - Santa Felicidade,190816,-25.381081503084,-49.313015364418
Rua Pedro Eloy da Souza. 1702 - Bairro Alto,130244,-25.426520293005,-49.202379466242
Rua João Chede. 1599 - Cidade Industrial,170161,-25.527825574075,-49.314235214876
Rua Cruzeiro do Sul. 372 - Sítio Cercado,160241,-25.539255186713,-49.280822631426
Av. Juscelino Kubitscheck de Oliveira. 1494 - Cidade Industrial,190745,-25.45071,-49.36227
Rua Marte. 1231 - Sítio Cercado,150609,-25.532185775744,-49.270830367493
Rua Maestro Francisco Antonello. 3045 - Novo Mundo,150850,-25.493477112372,-49.278788895554
Rua Bortolo Pelanda - Pinheirinho,160298,-25.56039,-49.29424
R. Nilo Peçanha. 3942 - Pilarzinho,120364,-25.387650229444,-49.275059164495
Rua Humberto Calixto Fruet. 400 - Cidade Industrial,170986,-25.505424303516,-49.32156074161
Rua Rezala Simão. 65 - Santa Quitéria,180985,-25.464911540703,-49.311249529644
Terminal Bairro Alto - 030 - Interbairros III,104001,-25.41314,-49.20568
Rua Izaac Ferreira da Cruz. 4248 - Sítio Cercado,160081,-25.532863674966,-49.261882603169
Rodovia Mauro Bernardo Camargo. 159 - Santa Candida,130550,-25.373396452098,-49.222106859672
Rua Capitão João Busse. 159 - Cajuru,140956,-25.443967308467,-49.226382145529
Rua Alberto Foloni. 1710 - Juveve,120663,-25.400088821942,-49.262422056145
Rua Senador Salgado Filho. 2929 - Uberaba,140036,-25.47303,-49.23483
Rua Luís Ronaldo Canale. 214 - Campo Comprido,180271,-25.462036572705,-49.332292351898
Rua Lodovico Geronazzo. 2388 - Boa Vista,120204,-25.378772576366,-49.256422684983
R. Santa Cecília. 727 - Pilarzinho,190230,-25.399581849395,-49.288017201223
Rua João Azolin. 274 - Santa Felicidade,190781,-25.411248508006,-49.325618923849
Rua Anselmo de Lima Filho. 215 - Cidade Industrial,190378,-25.434994702169,-49.371772073994
Rua José de Oliveira Franco. 961 - Bairro Alto,130298,-25.407452595858,-49.208607398005
Rua Artur José Nísio. 289 - Uberaba,140664,-25.481691148001,-49.209893569381
Rua Marte. 129 - Sítio Cercado,150344,-25.529095223798,-49.261420612268
Rua Dep. Heitor Alencar Furtado. 4900 - Cidade Industrial,180335,-25.442327471106,-49.351454023313
Rua Engenheiro João Kloss. 933 - Tatuquara,170956,-25.570770103902,-49.331832261032
Rua Canal Belém. 1810 - Guabirotuba,140017,-25.474568511553,-49.243337609787
Av. Vereador Toaldo Túlio. 920 - Santa Felicidade,190245,-25.406928742016,-49.3368211698
R. Gen. Potiguara. 2429 - Fazendinha,180097,-25.481931593403,-49.323107962298
Rua Enete Dubard. 1555 - Tatuquara,170487,-25.573107047416,-49.338491857052
Rua Reinaldino Schafemberg de Quadros. 50 - Alto da Rua XV,130764,-25.429355680351,-49.25709787125
Rua Atílio Brunete. 2187 - Capão Raso,170279,-25.5191293906,-49.298961789555
Rua Prof. Algacir Munhoz Mader. 4510 - Cidade Industrial,180307,-25.494860567463,-49.337689925575
Rua João Dembinski. 150 - Cidade Industrial,180220,-25.451351056674,-49.350813578156
Rua Omar Raymundo Picheth. 1151 - Xaxim,150325,-25.512402796898,-49.27368475215
Rua Vicente Geronasso. 412 - Boa Vista,120629,-25.384397068578,-49.25354528541
Rua Francisco Derosso. 1932 - Xaxim,150084,-25.50725,-49.26422
R. Júlio Perneta. 651 - Mercês,110390,-25.416686613874,-49.287577153391
Rua Prof. Benedito Conceição. 587 - Capão da Imbuia,130604,-25.437633686344,-49.218702159477
R. Visc. de Nacar. 866 - Centro,110423,-25.430217696146,-49.279159152809
Rua Olívia G. Freitas. 310 - Orleans,190289,-25.429172793218,-49.360759885258
Rua Artur Martins Franco. 2133 - Cidade Industrial,180516,-25.493826784933,-49.335411389016
Rua Deputado Vanderlei Júnior. 130 - Ahu,120677,-25.399920412486,-49.264540092054
Rua Eduardo Pinto da Rocha. 825 - Alto Boqueirão,160014,-25.538504453294,-49.241729271164
Av. Anita Garibaldi. 4419 - Curitiba,120025,-25.374623328939,-49.263250116568
Rua Ângelo Tozim. 771 - Campo de Santana,170476,-25.583669887166,-49.325896203518
R. João Dembinski. 1597 - Cidade Industrial,180174,-25.463116081435,-49.345543037442
Terminal Capão da Imbuia - 020 - Interbairros II (Horário),104706,-25.440273902521,-49.221235395617
Rua José Hauer. 508 - Uberaba,140495,-25.500212943887,-49.220071457672
Rua Apucarana. 1375 - Sítio Cercado,160142,-25.54355482371,-49.288442165798
R. Isaac Guelmann. 1006 - Novo Mundo,150873,-25.489759582177,-49.295801818371
Av. Prefeito Maurício Fruet. 2520 - Cajuru,130161,-25.442177412123,-49.217839390039
Rua Bento Viana. 307 - Água Verde,150232,-25.450112696017,-49.281852682209
Rua Emílio Romani. 2970 - Cidade Industrial,170345,-25.540784641919,-49.318527998261
Rua Luís Tramontin. 1312- Campo Comprido,180592,-25.456754198703,-49.334767262725
Rua Maestro Francisco Antonelo. 2341 - Fanny,150281,-25.489745055404,-49.275771081448
Rua Fernando de Noronha. 2391 - Santa Candida,120916,-25.370083154704,-49.248308496138
Rua Aviador Armin Buhrer. 840 - Uberaba,140080,-25.492545736973,-49.205185860119
Rua José Gulin. 738 - Bacacheri,130593,-25.39565,-49.22105
Rua Rockefeller. 290 - Rebouças,140213,-25.440709570169,-49.264190064557
Rua Teodoro Makiolka. 4012 - Barreirinha,120474,-25.363670127206,-49.2547721009
Rua Salomão Elias Feder. 1395 - Uberaba,140804,-25.492766851749,-49.226437540001
Rua Alferes Ângelo Sampaio. 615 - Água Verde,150220,-25.446854383581,-49.280945364418
R. Prof. Nilo Brandão. 671 - São Lourenço,120083,-25.388986347333,-49.26437475215
Av. Juscelino Kubitschek de Oliveira. 4225 - Cidade Industrial,180186,-25.46727,-49.35555
Rua Benedito Pedro Donders. 477  - Cidade Industrial,170726,-25.529402429108,-49.338432763504
Rua Nicola Pellanda. 7248 - Umbará,160286,-25.585528109215,-49.274206341452
Rua Gabriel Ribeiro. 1060 - Sítio Cercado,160090,-25.55053,-49.26522
Rua Lydia Girardi Bertholdi. 110 - Campo de Santana,170542,-25.58603,-49.33481
Rua Padre Paulo Warkocz. 742 - Cidade Industrial,190347,-25.437924354848,-49.355044477472
Rua Salomão Elias Feder. 1179 - Uberaba,140803,-25.490885667078,-49.228076369709
Rua Alfredo José Pinto. 684 - Fazendinha,180497,-25.474412853925,-49.325136491888
Av. Juscelino Kubitschek de Oliveira. 7724 - Cidade Industrial,180204,-25.497304001451,-49.342281457672
Estrada Delegado Bruno de Almeida. 4980 - Campo de Santana,170573,-25.609054895604,-49.334986538834
Terminal Sítio Cercado - 547 - Bairro Novo C,106105,-25.534193124541,-49.267468484621
Terminal Sítio Cercado - 542 - Bairro Novo B - 524 - Bairro Novo BC,106104,-25.534351138952,-49.267858395754
Terminal Campina do Siqueira - 021 - Interbairros II (Anti-Horário),104506,-25.435991809647,-49.307712311789
Estr. Ângelo Pianaro. 700 - Butiatuvinha,190967,-25.401128115313,-49.351307451725
R. Jorn. Geraldo Russe. 297 - Pilarzinho,120349,-25.388965291233,-49.294714905996
Rua Augusto Dias Paredes. 445 - Boqueirão,140649,-25.50225,-49.22298
Rua Reinaldo de Carvalho-bola. 72 - Ganchinho,160190,-25.55805,-49.25125
Rua Artur Martins Franco. 1916 - Cidade Industrial,180160,-25.497710571187,-49.335180998987
Rua Constantino José de Almeida. 124 - Xaxim,150644,-25.508679390206,-49.268259680919
Av. Pres. Wenceslau Braz. 1776 - Parolin,150681,-25.474291118078,-49.272630543655
Rua Canal Belém. 51 - Guabirotuba,140781,-25.462307166562,-49.250289083666
Rua Ourizona. 2859 - Sítio Cercado,160761,-25.536485538868,-49.251470267773
Rua Afonso Matuzcevski. 1 - Planta Almirante - Almirante Tamandaré - PR,250481,-25.376079931961,-49.314180314541
Rua Mateus Leme. 6641 - Abranches,120312,-25.376946564985,-49.277026684231
R. Raposo Tavares. 1341 - Pilarzinho,190436,-25.391078661264,-49.297163279063
Rua Tabajaras. 1061 - Vila Izabel,180632,-25.465019419285,-49.298745871729
Terminal Oficinas,105607,-25.451306328549,-49.215011224537
Rua Cristiano Strobel. 2601 - Xaxim,150418,-25.516710035414,-49.250079265081
Rua Francisco Derosso. 1621 - Alto Boqueirão,150105,-25.528701593137,-49.248695976686
Rua Fernando de Noronha. 2772 - Santa Candida,120149,-25.368082904176,-49.250368087734
Rua Itália Giampoli Amatuzzi. 4 - Vista Alegre,190539,-25.399082273762,-49.298941101852
Rua Anselmo de Lima Filho. 16 - Cidade Industrial,190381,-25.433487954109,-49.371773557043
Rua Ângelo Domingos Durigan. 1 - Cascatinha,190668,-25.412881365382,-49.311459542459
Rua João Bettega. 2420 - Portão,180386,-25.483312208761,-49.316742153114
BR-277 - Jardim das Américas,140969,-25.468659069493,-49.21335774774
Rua Coronel Domingos Soares. 1295 - Bairro Alto,130329,-25.423344483085,-49.206303538031
R. Nilo Peçanha. 3581 - Pilarzinho,120362,-25.389193403133,-49.272207685338
Rua Ciro Corrêa Pereira. 2800 - Cidade Industrial,170623,-25.543956422101,-49.332707673311
Rua Marechal Hermes. 986 - Centro Cívico,120701,-25.40592914331,-49.267106966081
Av. Manoel Ribas. 7931 - Butiatuvinha,190485,-25.39403272687,-49.34911507482
Terminal Bairro Alto - 371 - Higienópolis,104011,-25.41299,-49.20551
Rua José Maria Pinheiro Lima. 126 - Xaxim,150470,-25.501663053779,-49.275110874834
Rua Prof. Regina Célia Marinoni. 308 - Prado Velho,140777,-25.45677591887,-49.253769249863
Rua Francisco Bordenowski. 192 - Butiatuvinha,190162,-25.389041702199,-49.341390013492
Rua Teodoro Makiolka. 3191 - Barreirinha,120451,-25.360585191161,-49.250480396038
Rua José Antônio Leprevost. 1409 - Santa Candida,120589,-25.371497201134,-49.238255152917
Av. Pres. Wenceslau Braz. 2324 - Parolin,150684,-25.475597831357,-49.277935953087
R. Cel. Luíz José dos Santos. 2232 - Boqueirão,150040,-25.499836739647,-49.25046475215
Rua Juvenal dos Santos. 365 - Cascatinha,190561,-25.407702785646,-49.30982339496
Rua João Chede. 1325 - Cidade Industrial,170685,-25.529714461977,-49.312090262566
Rua Alcíno Guanabara. 2146 - Hauer,150253,-25.486321765876,-49.26067954892
Rua Jerônimo Durski. 344 - Batel,180058,-25.44102875376,-49.298304635582
Av. Sete de Setembro. 5317 - Batel,180883,-25.446585794272,-49.290213764853
Rua Teodoro Makiolka. 4011 - Barreirinha,120475,-25.363758590876,-49.254875365947
